date,atm_id,atm_city,total_balance,income_txn_count,outcome_txn_count,total_income,total_outcome,total_txn_count,withdrawals_usd,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_pct_change_1d,btc_7d_roc,btc_7d_ma,btc_volatility_7d,day_of_week,is_weekend,payday_flag,y_tomorrow
2020-01-01,atm35000348,Izmir,40480,565,577,36270,37455,1142,37455,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,40120.0
2020-01-02,atm35000348,Izmir,14910,454,648,28005,40120,1102,40120,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,38315.0
2020-01-03,atm35000348,Izmir,6115,576,649,39140,38315,1225,38315,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,35135.0
2020-01-04,atm35000348,Izmir,29645,500,553,29100,35135,1053,35135,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,42505.0
2020-01-05,atm35000348,Izmir,12990,464,637,29860,42505,1101,42505,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,40465.0
2020-01-06,atm35000348,Izmir,395,472,627,31055,40465,1099,40465,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,45250.0
2020-01-07,atm35000348,Izmir,21765,516,657,28920,45250,1173,45250,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000349,Izmir,28160,462,569,28380,33490,1031,33490,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,45535.0
2020-01-02,atm35000349,Izmir,20915,613,692,40685,45535,1305,45535,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,45095.0
2020-01-03,atm35000349,Izmir,3170,508,710,31860,45095,1218,45095,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,39635.0
2020-01-04,atm35000349,Izmir,33160,572,620,36870,39635,1192,39635,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,43425.0
2020-01-05,atm35000349,Izmir,6575,495,645,30915,43425,1140,43425,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,45735.0
2020-01-06,atm35000349,Izmir,33315,639,694,39675,45735,1333,45735,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,43260.0
2020-01-07,atm35000349,Izmir,27180,551,690,38515,43260,1241,43260,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500035,Izmir,27415,506,601,33090,40145,1107,40145,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,40165.0
2020-01-02,atm3500035,Izmir,26780,588,631,37175,40165,1219,40165,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,40250.0
2020-01-03,atm3500035,Izmir,13795,579,641,37205,40250,1220,40250,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,36590.0
2020-01-04,atm3500035,Izmir,39725,437,597,27375,36590,1034,36590,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,41335.0
2020-01-05,atm3500035,Izmir,23190,544,694,34105,41335,1238,41335,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,33505.0
2020-01-06,atm3500035,Izmir,6310,461,547,30420,33505,1008,33505,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,43330.0
2020-01-07,atm3500035,Izmir,36160,591,627,35295,43330,1218,43330,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000350,Izmir,27800,570,618,38940,40755,1188,40755,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,42350.0
2020-01-02,atm35000350,Izmir,19015,632,679,40225,42350,1311,42350,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,42440.0
2020-01-03,atm35000350,Izmir,0,594,624,35205,42440,1218,42440,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,40795.0
2020-01-04,atm35000350,Izmir,31795,586,672,36555,40795,1258,40795,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,37000.0
2020-01-05,atm35000350,Izmir,22865,585,588,35925,37000,1173,37000,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,43105.0
2020-01-06,atm35000350,Izmir,10355,594,711,39530,43105,1305,43105,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,40245.0
2020-01-07,atm35000350,Izmir,33665,494,669,34030,40245,1163,40245,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000351,Izmir,44155,579,621,38830,39695,1200,39695,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,44305.0
2020-01-02,atm35000351,Izmir,27960,508,684,33235,44305,1192,44305,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,36720.0
2020-01-03,atm35000351,Izmir,16335,517,581,34845,36720,1098,36720,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,37965.0
2020-01-04,atm35000351,Izmir,4940,573,580,36215,37965,1153,37965,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,38635.0
2020-01-05,atm35000351,Izmir,8295,732,611,48550,38635,1343,38635,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,39570.0
2020-01-06,atm35000351,Izmir,33630,487,611,30845,39570,1098,39570,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,43205.0
2020-01-07,atm35000351,Izmir,19660,597,654,40480,43205,1251,43205,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000352,Izmir,38480,738,692,46695,43420,1430,43420,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,42335.0
2020-01-02,atm35000352,Izmir,20135,450,677,29920,42335,1127,42335,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,40525.0
2020-01-03,atm35000352,Izmir,2875,505,627,32045,40525,1132,40525,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,40505.0
2020-01-04,atm35000352,Izmir,31030,567,609,36330,40505,1176,40505,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,41845.0
2020-01-05,atm35000352,Izmir,27940,680,624,42255,41845,1304,41845,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,42120.0
2020-01-06,atm35000352,Izmir,13585,593,651,36680,42120,1244,42120,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,47040.0
2020-01-07,atm35000352,Izmir,5790,644,721,43745,47040,1365,47040,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000353,Izmir,22850,563,729,36875,46255,1292,46255,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,40840.0
2020-01-02,atm35000353,Izmir,7870,504,695,30710,40840,1199,40840,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,39890.0
2020-01-03,atm35000353,Izmir,4985,734,647,45895,39890,1381,39890,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,43340.0
2020-01-04,atm35000353,Izmir,38840,635,663,41065,43340,1298,43340,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,41230.0
2020-01-05,atm35000353,Izmir,22365,587,597,36380,41230,1184,41230,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,44260.0
2020-01-06,atm35000353,Izmir,8875,483,697,29540,44260,1180,44260,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,35615.0
2020-01-07,atm35000353,Izmir,6010,541,584,33670,35615,1125,35615,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000354,Izmir,33015,514,670,32860,41685,1184,41685,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,42175.0
2020-01-02,atm35000354,Izmir,23610,547,630,36885,42175,1177,42175,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,44140.0
2020-01-03,atm35000354,Izmir,9230,481,673,29405,44140,1154,44140,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,32935.0
2020-01-04,atm35000354,Izmir,12710,541,569,36115,32935,1110,32935,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,38820.0
2020-01-05,atm35000354,Izmir,36740,498,595,32960,38820,1093,38820,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,41045.0
2020-01-06,atm35000354,Izmir,25085,641,640,40955,41045,1281,41045,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,36295.0
2020-01-07,atm35000354,Izmir,16665,599,607,36860,36295,1206,36295,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000355,Izmir,29935,692,707,42455,46965,1399,46965,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,42610.0
2020-01-02,atm35000355,Izmir,24935,589,668,40055,42610,1257,42610,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,40435.0
2020-01-03,atm35000355,Izmir,20635,568,645,34570,40435,1213,40435,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,38120.0
2020-01-04,atm35000355,Izmir,14845,511,606,33380,38120,1117,38120,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,41280.0
2020-01-05,atm35000355,Izmir,36375,456,643,29360,41280,1099,41280,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,43785.0
2020-01-06,atm35000355,Izmir,13120,497,655,31975,43785,1152,43785,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,39350.0
2020-01-07,atm35000355,Izmir,7925,561,621,33940,39350,1182,39350,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000356,Izmir,29225,963,1084,65945,73685,2047,73685,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,72615.0
2020-01-02,atm35000356,Izmir,4860,930,1088,60335,72615,2018,72615,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,71120.0
2020-01-03,atm35000356,Izmir,28990,997,1080,64140,71120,2077,71120,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,68240.0
2020-01-04,atm35000356,Izmir,16225,977,1059,62390,68240,2036,68240,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,63285.0
2020-01-05,atm35000356,Izmir,6415,995,1053,61075,63285,2048,63285,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,67090.0
2020-01-06,atm35000356,Izmir,35730,1013,1065,63105,67090,2078,67090,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,62935.0
2020-01-07,atm35000356,Izmir,25920,1013,1064,66405,62935,2077,62935,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000357,Izmir,36470,542,637,37795,42395,1179,42395,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,34735.0
2020-01-02,atm35000357,Izmir,27845,498,557,32000,34735,1055,34735,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,41765.0
2020-01-03,atm35000357,Izmir,10915,562,664,32135,41765,1226,41765,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,37420.0
2020-01-04,atm35000357,Izmir,8110,506,616,32180,37420,1122,37420,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,37025.0
2020-01-05,atm35000357,Izmir,44675,603,581,36745,37025,1184,37025,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,43630.0
2020-01-06,atm35000357,Izmir,39790,527,640,34025,43630,1167,43630,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,43865.0
2020-01-07,atm35000357,Izmir,30295,592,670,36700,43865,1262,43865,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000358,Izmir,26150,568,637,37900,42215,1205,42215,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,42805.0
2020-01-02,atm35000358,Izmir,9355,408,636,24655,42805,1044,42805,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,41210.0
2020-01-03,atm35000358,Izmir,36975,531,654,32685,41210,1185,41210,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,41140.0
2020-01-04,atm35000358,Izmir,32755,587,661,35300,41140,1248,41140,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,42020.0
2020-01-05,atm35000358,Izmir,14920,497,649,31440,42020,1146,42020,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,41215.0
2020-01-06,atm35000358,Izmir,9585,568,625,36325,41215,1193,41215,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,38330.0
2020-01-07,atm35000358,Izmir,11040,677,615,44715,38330,1292,38330,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500036,Izmir,44730,643,587,36980,37370,1230,37370,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,42495.0
2020-01-02,atm3500036,Izmir,29955,557,643,37325,42495,1200,42495,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,43600.0
2020-01-03,atm3500036,Izmir,18135,504,648,31255,43600,1152,43600,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,45060.0
2020-01-04,atm3500036,Izmir,36945,568,658,37200,45060,1226,45060,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,38860.0
2020-01-05,atm3500036,Izmir,28485,570,592,34125,38860,1162,38860,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,40305.0
2020-01-06,atm3500036,Izmir,23510,600,656,42440,40305,1256,40305,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,41295.0
2020-01-07,atm3500036,Izmir,14175,560,647,33445,41295,1207,41295,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500037,Izmir,21330,556,732,35820,44925,1288,44925,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,43935.0
2020-01-02,atm3500037,Izmir,9405,612,668,41685,43935,1280,43935,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,42050.0
2020-01-03,atm3500037,Izmir,30300,505,688,32920,42050,1193,42050,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,39055.0
2020-01-04,atm3500037,Izmir,11030,540,635,36210,39055,1175,39055,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,38860.0
2020-01-05,atm3500037,Izmir,37955,538,604,33750,38860,1142,38860,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,38755.0
2020-01-06,atm3500037,Izmir,35005,576,587,37340,38755,1163,38755,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,38390.0
2020-01-07,atm3500037,Izmir,17485,535,576,32230,38390,1111,38390,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500038,Izmir,35870,544,673,36745,43345,1217,43345,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,42595.0
2020-01-02,atm3500038,Izmir,17015,456,651,28995,42595,1107,42595,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,43665.0
2020-01-03,atm3500038,Izmir,9395,577,664,37535,43665,1241,43665,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,43055.0
2020-01-04,atm3500038,Izmir,36965,521,644,34155,43055,1165,43055,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,40775.0
2020-01-05,atm3500038,Izmir,19195,508,604,32495,40775,1112,40775,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,41670.0
2020-01-06,atm3500038,Izmir,20010,604,646,40650,41670,1250,41670,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,46085.0
2020-01-07,atm3500038,Izmir,5910,629,693,37000,46085,1322,46085,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500039,Izmir,32030,548,707,32580,42210,1255,42210,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,45960.0
2020-01-02,atm3500039,Izmir,15395,488,718,31000,45960,1206,45960,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,45950.0
2020-01-03,atm3500039,Izmir,36235,505,693,31685,45950,1198,45950,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,42250.0
2020-01-04,atm3500039,Izmir,17790,529,661,36320,42250,1190,42250,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,40935.0
2020-01-05,atm3500039,Izmir,18905,557,623,34210,40935,1180,40935,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,39205.0
2020-01-06,atm3500039,Izmir,42795,553,594,33710,39205,1147,39205,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,42745.0
2020-01-07,atm3500039,Izmir,36040,543,638,36820,42745,1181,42745,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm350004,Izmir,21440,522,647,32535,44955,1169,44955,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,39525.0
2020-01-02,atm350004,Izmir,37705,469,643,30280,39525,1112,39525,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,46145.0
2020-01-03,atm350004,Izmir,14225,474,666,30515,46145,1140,46145,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,38205.0
2020-01-04,atm350004,Izmir,3830,596,629,38455,38205,1225,38205,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,35640.0
2020-01-05,atm350004,Izmir,44095,700,571,42250,35640,1271,35640,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,43535.0
2020-01-06,atm350004,Izmir,23465,536,696,32850,43535,1232,43535,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,38320.0
2020-01-07,atm350004,Izmir,11170,584,635,34815,38320,1219,38320,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500040,Izmir,15705,565,712,35555,43565,1277,43565,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,36235.0
2020-01-02,atm3500040,Izmir,11860,585,590,35410,36235,1175,36235,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,43205.0
2020-01-03,atm3500040,Izmir,34540,511,684,32330,43205,1195,43205,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,39980.0
